"new_id","trip_num","all_orign","s1","s2","s3","s4","s5","s6"
"MAC_5",120,"Sens4","Sens4","Sens8",NA,NA,NA,NA
"MAC_5",121,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_5",122,"Sens7","Sens8",NA,NA,NA,NA,NA
"MAC_5",123,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_5",124,"Sens3","Sens4","Sens8",NA,NA,NA,NA
"MAC_5",125,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_5",126,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_5",127,"Sens2","Sens5",NA,NA,NA,NA,NA
"MAC_5",128,"Sens2","Sens8",NA,NA,NA,NA,NA
"MAC_5",129,"Sens4","Sens2","Sens4","Sens5",NA,NA,NA
"MAC_5",130,"Sens3","Sens4","Sens2",NA,NA,NA,NA
"MAC_5",131,"Sens2","Sens4",NA,NA,NA,NA,NA
"MAC_5",132,"Sens4","Sens2","Sens1",NA,NA,NA,NA
"MAC_5",133,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_5",134,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_5",135,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_5",136,"Sens8","Sens8",NA,NA,NA,NA,NA
"MAC_5",137,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_5",138,"Sens7","Sens4","Sens5",NA,NA,NA,NA
"MAC_5",139,"Sens6","Sens4","Sens3",NA,NA,NA,NA
"MAC_5",140,"Sens7","Sens4",NA,NA,NA,NA,NA
"MAC_5",141,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_5",142,"Sens6","Sens2","Sens4","Sens5",NA,NA,NA
"MAC_5",143,"Sens8","Sens8",NA,NA,NA,NA,NA
"MAC_5",144,"Sens2","Sens8",NA,NA,NA,NA,NA
"MAC_6",1,"Sens8","Sens3",NA,NA,NA,NA,NA
"MAC_6",2,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_6",3,"Sens4","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",4,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_6",5,"Sens4","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",6,"Sens5","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",7,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_6",8,"Sens2","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",9,"Sens6","Sens3",NA,NA,NA,NA,NA
"MAC_6",10,"Sens4","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",11,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_6",12,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_6",13,"Sens6","Sens4",NA,NA,NA,NA,NA
"MAC_6",14,"Sens3","Sens3",NA,NA,NA,NA,NA
"MAC_6",15,"Sens2","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",16,"Sens6","Sens2",NA,NA,NA,NA,NA
"MAC_6",17,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_6",18,"Sens6","Sens4",NA,NA,NA,NA,NA
"MAC_6",19,"Sens1","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",20,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_6",21,"Sens2","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",22,"Sens4","Sens4","Sens2","Sens6",NA,NA,NA
"MAC_6",23,"Sens4","Sens2","Sens4","Sens8",NA,NA,NA
"MAC_6",24,"Sens7","Sens4",NA,NA,NA,NA,NA
"MAC_6",25,"Sens2","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",26,"Sens8","Sens3",NA,NA,NA,NA,NA
"MAC_6",27,"Sens2","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",28,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_6",29,"Sens3","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",30,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_6",31,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_6",32,"Sens8","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",33,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_6",34,"Sens7","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",35,"Sens6","Sens3",NA,NA,NA,NA,NA
"MAC_6",36,"Sens3","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",37,"Sens3","Sens4","Sens3",NA,NA,NA,NA
"MAC_6",38,"Sens3","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",39,"Sens6","Sens2",NA,NA,NA,NA,NA
"MAC_6",40,"Sens5","Sens4",NA,NA,NA,NA,NA
"MAC_6",41,"Sens2","Sens8",NA,NA,NA,NA,NA
"MAC_6",42,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_6",43,"Sens3","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",44,"Sens4","Sens4","Sens2",NA,NA,NA,NA
"MAC_6",45,"Sens7","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",46,"Sens7","Sens4","Sens2","Sens6",NA,NA,NA
"MAC_6",47,"Sens5","Sens2","Sens8",NA,NA,NA,NA
"MAC_6",48,"Sens1","Sens4","Sens3",NA,NA,NA,NA
"MAC_6",49,"Sens8","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",50,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_6",51,"Sens4","Sens4","Sens8",NA,NA,NA,NA
"MAC_6",52,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_6",53,"Sens2","Sens4","Sens8",NA,NA,NA,NA
"MAC_7",1,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_7",2,"Sens4","Sens2","Sens6",NA,NA,NA,NA
"MAC_7",3,"Sens6","Sens4",NA,NA,NA,NA,NA
"MAC_7",4,"Sens2","Sens7",NA,NA,NA,NA,NA
"MAC_7",5,"Sens2","Sens7",NA,NA,NA,NA,NA
"MAC_7",6,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_7",7,"Sens2","Sens8",NA,NA,NA,NA,NA
"MAC_7",8,"Sens6","Sens7","Sens1","Sens3","Sens2",NA,NA
"MAC_7",9,"Sens3","Sens2","Sens4",NA,NA,NA,NA
"MAC_7",10,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_7",11,"Sens2","Sens4",NA,NA,NA,NA,NA
"MAC_7",12,"Sens6","Sens8",NA,NA,NA,NA,NA
"MAC_7",13,"Sens8","Sens5",NA,NA,NA,NA,NA
"MAC_7",14,"Sens4","Sens4","Sens2","Sens8",NA,NA,NA
"MAC_7",15,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_7",16,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_7",17,"Sens8","Sens2","Sens7",NA,NA,NA,NA
"MAC_7",18,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_7",19,"Sens5","Sens4",NA,NA,NA,NA,NA
"MAC_7",20,"Sens3","Sens6",NA,NA,NA,NA,NA
"MAC_7",21,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_7",22,"Sens4","Sens4","Sens2","Sens6",NA,NA,NA
"MAC_7",23,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_7",24,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_7",25,"Sens3","Sens2","Sens1","Sens3",NA,NA,NA
"MAC_7",26,"Sens3","Sens3","Sens5",NA,NA,NA,NA
"MAC_7",27,"Sens2","Sens4",NA,NA,NA,NA,NA
"MAC_7",28,"Sens6","Sens8",NA,NA,NA,NA,NA
"MAC_7",29,"Sens4","Sens4","Sens2",NA,NA,NA,NA
"MAC_7",30,"Sens8","Sens8",NA,NA,NA,NA,NA
"MAC_7",31,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_7",32,"Sens4","Sens2","Sens7",NA,NA,NA,NA
"MAC_7",33,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_7",34,"Sens8","Sens1","Sens3",NA,NA,NA,NA
"MAC_7",35,"Sens4","Sens1",NA,NA,NA,NA,NA
"MAC_7",36,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_7",37,"Sens4","Sens4","Sens2","Sens7",NA,NA,NA
"MAC_7",38,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_7",39,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_7",40,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_7",41,"Sens3","Sens4","Sens3",NA,NA,NA,NA
"MAC_7",42,"Sens2","Sens7",NA,NA,NA,NA,NA
"MAC_7",43,"Sens4","Sens2","Sens6",NA,NA,NA,NA
"MAC_7",44,"Sens3","Sens7",NA,NA,NA,NA,NA
"MAC_7",45,"Sens4","Sens7","Sens2",NA,NA,NA,NA
"MAC_7",46,"Sens3","Sens2","Sens6",NA,NA,NA,NA
"MAC_7",47,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_7",48,"Sens4","Sens6","Sens3","Sens4",NA,NA,NA
"MAC_7",49,"Sens3","Sens2","Sens8",NA,NA,NA,NA
"MAC_7",50,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_7",51,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_7",52,"Sens4","Sens1","Sens3","Sens4","Sens8",NA,NA
"MAC_7",53,"Sens2","Sens2","Sens4",NA,NA,NA,NA
"MAC_7",54,"Sens2","Sens6","Sens4",NA,NA,NA,NA
"MAC_7",55,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_7",56,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_7",57,"Sens3","Sens8",NA,NA,NA,NA,NA
"MAC_7",58,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_7",59,"Sens6","Sens2","Sens8",NA,NA,NA,NA
"MAC_7",60,"Sens8","Sens8",NA,NA,NA,NA,NA
"MAC_7",61,"Sens3","Sens2","Sens5","Sens8",NA,NA,NA
"MAC_7",62,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_7",63,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_7",64,"Sens8","Sens8",NA,NA,NA,NA,NA
"MAC_7",65,"Sens3","Sens2","Sens4",NA,NA,NA,NA
"MAC_7",66,"Sens4","Sens2","Sens6",NA,NA,NA,NA
"MAC_7",67,"Sens4","Sens1",NA,NA,NA,NA,NA
"MAC_7",68,"Sens3","Sens3",NA,NA,NA,NA,NA
"MAC_7",69,"Sens8","Sens8",NA,NA,NA,NA,NA
"MAC_7",70,"Sens3","Sens4","Sens5",NA,NA,NA,NA
"MAC_7",71,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_7",72,"Sens3","Sens2","Sens6",NA,NA,NA,NA
"MAC_7",73,"Sens8","Sens6","Sens3",NA,NA,NA,NA
"MAC_7",74,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_7",75,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_7",76,"Sens2","Sens2","Sens4",NA,NA,NA,NA
"MAC_7",77,"Sens3","Sens8",NA,NA,NA,NA,NA
"MAC_7",78,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_7",79,"Sens3","Sens4","Sens1","Sens5",NA,NA,NA
"MAC_7",80,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_7",81,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_7",82,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_7",83,"Sens6","Sens1","Sens3","Sens4",NA,NA,NA
"MAC_7",84,"Sens8","Sens3",NA,NA,NA,NA,NA
"MAC_7",85,"Sens3","Sens4","Sens6","Sens2",NA,NA,NA
"MAC_7",86,"Sens4","Sens2","Sens1",NA,NA,NA,NA
"MAC_7",87,"Sens3","Sens4","Sens2","Sens5",NA,NA,NA
"MAC_7",88,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_7",89,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_7",90,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_7",91,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_7",92,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_7",93,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_7",94,"Sens8","Sens2","Sens6",NA,NA,NA,NA
"MAC_7",95,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_7",96,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_7",97,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_7",98,"Sens5","Sens2","Sens3",NA,NA,NA,NA
"MAC_7",99,"Sens8","Sens4","Sens5",NA,NA,NA,NA
"MAC_7",100,"Sens2","Sens4",NA,NA,NA,NA,NA
"MAC_7",101,"Sens4","Sens5","Sens8",NA,NA,NA,NA
"MAC_7",102,"Sens4","Sens4","Sens2","Sens6",NA,NA,NA
"MAC_7",103,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_7",104,"Sens4","Sens8","Sens3","Sens4",NA,NA,NA
"MAC_7",105,"Sens8","Sens4","Sens2","Sens6",NA,NA,NA
"MAC_7",106,"Sens3","Sens6",NA,NA,NA,NA,NA
"MAC_7",107,"Sens4","Sens2","Sens7","Sens1","Sens2",NA,NA
"MAC_7",108,"Sens4","Sens4","Sens2","Sens6",NA,NA,NA
"MAC_7",109,"Sens4","Sens2","Sens1",NA,NA,NA,NA
"MAC_7",110,"Sens8","Sens7",NA,NA,NA,NA,NA
"MAC_7",111,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_7",112,"Sens4","Sens4","Sens5",NA,NA,NA,NA
"MAC_7",113,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_7",114,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_7",115,"Sens6","Sens8",NA,NA,NA,NA,NA
"MAC_7",116,"Sens2","Sens4","Sens5",NA,NA,NA,NA
"MAC_7",117,"Sens4","Sens4","Sens2","Sens5",NA,NA,NA
"MAC_7",118,"Sens2","Sens2","Sens6",NA,NA,NA,NA
"MAC_7",119,"Sens8","Sens4","Sens8",NA,NA,NA,NA
"MAC_7",120,"Sens5","Sens4",NA,NA,NA,NA,NA
"MAC_7",121,"Sens2","Sens8",NA,NA,NA,NA,NA
"MAC_7",122,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_7",123,"Sens8","Sens2","Sens8",NA,NA,NA,NA
"MAC_7",124,"Sens3","Sens4","Sens2",NA,NA,NA,NA
"MAC_7",125,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_7",126,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_7",127,"Sens3","Sens8",NA,NA,NA,NA,NA
"MAC_7",128,"Sens4","Sens1",NA,NA,NA,NA,NA
"MAC_7",129,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_7",130,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_7",131,"Sens8","Sens5","Sens4","Sens2","Sens6","Sens1","Sens4"
"MAC_7",132,"Sens2","Sens3","Sens4",NA,NA,NA,NA
"MAC_7",133,"Sens1","Sens4",NA,NA,NA,NA,NA
"MAC_7",134,"Sens4","Sens4","Sens2","Sens1","Sens7","Sens5",NA
"MAC_7",135,"Sens4","Sens2","Sens6",NA,NA,NA,NA
"MAC_7",136,"Sens2","Sens2","Sens4","Sens5",NA,NA,NA
"MAC_7",137,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_7",138,"Sens3","Sens6",NA,NA,NA,NA,NA
"MAC_7",139,"Sens5","Sens4","Sens2","Sens1","Sens3",NA,NA
"MAC_7",140,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_7",141,"Sens3","Sens2","Sens1",NA,NA,NA,NA
"MAC_7",142,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_7",143,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_7",144,"Sens5","Sens6",NA,NA,NA,NA,NA
"MAC_7",145,"Sens4","Sens3","Sens4","Sens5",NA,NA,NA
"MAC_7",146,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_7",147,"Sens3","Sens3","Sens1","Sens5","Sens4","Sens2",NA
"MAC_7",148,"Sens5","Sens2","Sens1","Sens3","Sens4","Sens8",NA
"MAC_7",149,"Sens4","Sens4","Sens2","Sens7",NA,NA,NA
"MAC_7",150,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_7",151,"Sens3","Sens2","Sens6","Sens1",NA,NA,NA
"MAC_7",152,"Sens2","Sens2","Sens7",NA,NA,NA,NA
"MAC_7",153,"Sens8","Sens1","Sens3","Sens2",NA,NA,NA
"MAC_7",154,"Sens4","Sens7","Sens1",NA,NA,NA,NA
"MAC_7",155,"Sens6","Sens4",NA,NA,NA,NA,NA
"MAC_7",156,"Sens4","Sens4","Sens1","Sens3","Sens2",NA,NA
"MAC_7",157,"Sens2","Sens2","Sens8",NA,NA,NA,NA
"MAC_7",158,"Sens5","Sens3","Sens7","Sens4",NA,NA,NA
"MAC_8",1,"Sens6","Sens4",NA,NA,NA,NA,NA
"MAC_8",2,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_8",3,"Sens4","Sens2","Sens4","Sens5",NA,NA,NA
"MAC_8",4,"Sens1","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",5,"Sens6","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",6,"Sens7","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",7,"Sens5","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",8,"Sens5","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",9,"Sens1","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",10,"Sens2","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",11,"Sens2","Sens4",NA,NA,NA,NA,NA
"MAC_8",12,"Sens2","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",13,"Sens5","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",14,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",15,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_8",16,"Sens8","Sens3",NA,NA,NA,NA,NA
"MAC_8",17,"Sens1","Sens4",NA,NA,NA,NA,NA
"MAC_8",18,"Sens8","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",19,"Sens4","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",20,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",21,"Sens5","Sens4",NA,NA,NA,NA,NA
"MAC_8",22,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",23,"Sens7","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",24,"Sens6","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",25,"Sens8","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",26,"Sens3","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",27,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",28,"Sens6","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",29,"Sens5","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",30,"Sens4","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",31,"Sens3","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",32,"Sens2","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",33,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",34,"Sens4","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",35,"Sens3","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",36,"Sens4","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",37,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",38,"Sens3","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",39,"Sens3","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",40,"Sens4","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",41,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",42,"Sens4","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",43,"Sens2","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",44,"Sens4","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",45,"Sens2","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",46,"Sens4","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",47,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",48,"Sens3","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",49,"Sens5","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",50,"Sens3","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",51,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",52,"Sens6","Sens4",NA,NA,NA,NA,NA
"MAC_8",53,"Sens2","Sens4",NA,NA,NA,NA,NA
"MAC_8",54,"Sens6","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",55,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",56,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_8",57,"Sens5","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",58,"Sens6","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",59,"Sens4","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",60,"Sens3","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",61,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_8",62,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",63,"Sens5","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",64,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",65,"Sens3","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",66,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",67,"Sens3","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",68,"Sens2","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",69,"Sens7","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",70,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",71,"Sens3","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",72,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",73,"Sens2","Sens4","Sens5",NA,NA,NA,NA
"MAC_8",74,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",75,"Sens6","Sens3",NA,NA,NA,NA,NA
"MAC_8",76,"Sens7","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",77,"Sens1","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",78,"Sens5","Sens4","Sens3",NA,NA,NA,NA
"MAC_8",79,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_9",1,"Sens2","Sens4","Sens2","Sens3",NA,NA,NA
"MAC_9",2,"Sens4","Sens4","Sens5",NA,NA,NA,NA
"MAC_9",3,"Sens4","Sens4","Sens2",NA,NA,NA,NA
"MAC_9",4,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_9",5,"Sens6","Sens5",NA,NA,NA,NA,NA
"MAC_9",6,"Sens6","Sens3","Sens1",NA,NA,NA,NA
"MAC_9",7,"Sens2","Sens4",NA,NA,NA,NA,NA
"MAC_9",8,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_9",9,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_9",10,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_9",11,"Sens7","Sens4","Sens8",NA,NA,NA,NA
"MAC_9",12,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_9",13,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_9",14,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_9",15,"Sens5","Sens4",NA,NA,NA,NA,NA
"MAC_9",16,"Sens3","Sens3",NA,NA,NA,NA,NA
"MAC_9",17,"Sens4","Sens4","Sens8",NA,NA,NA,NA
"MAC_9",18,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_9",19,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_9",20,"Sens7","Sens5",NA,NA,NA,NA,NA
"MAC_9",21,"Sens3","Sens4","Sens2",NA,NA,NA,NA
"MAC_9",22,"Sens7","Sens2","Sens1",NA,NA,NA,NA
"MAC_9",23,"Sens6","Sens8",NA,NA,NA,NA,NA
"MAC_9",24,"Sens2","Sens4","Sens5",NA,NA,NA,NA
"MAC_9",25,"Sens5","Sens4",NA,NA,NA,NA,NA
"MAC_9",26,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_9",27,"Sens6","Sens4",NA,NA,NA,NA,NA
"MAC_9",28,"Sens5","Sens4","Sens5",NA,NA,NA,NA
"MAC_9",29,"Sens8","Sens4","Sens3",NA,NA,NA,NA
"MAC_9",30,"Sens6","Sens2",NA,NA,NA,NA,NA
"MAC_9",31,"Sens3","Sens4","Sens3",NA,NA,NA,NA
"MAC_9",32,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_9",33,"Sens6","Sens4",NA,NA,NA,NA,NA
"MAC_9",34,"Sens3","Sens4","Sens3",NA,NA,NA,NA
"MAC_9",35,"Sens3","Sens8",NA,NA,NA,NA,NA
"MAC_9",36,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_9",37,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_9",38,"Sens3","Sens4","Sens5",NA,NA,NA,NA
"MAC_9",39,"Sens3","Sens5",NA,NA,NA,NA,NA
"MAC_9",40,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_9",41,"Sens3","Sens4","Sens5",NA,NA,NA,NA
"MAC_9",42,"Sens1","Sens4","Sens2",NA,NA,NA,NA
"MAC_9",43,"Sens3","Sens4","Sens5",NA,NA,NA,NA
"MAC_9",44,"Sens3","Sens4","Sens3",NA,NA,NA,NA
"MAC_9",45,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_9",46,"Sens6","Sens7",NA,NA,NA,NA,NA
"MAC_9",47,"Sens3","Sens4","Sens2",NA,NA,NA,NA
"MAC_9",48,"Sens4","Sens1",NA,NA,NA,NA,NA
"MAC_9",49,"Sens3","Sens2","Sens4","Sens8",NA,NA,NA
"MAC_9",50,"Sens4","Sens4","Sens5",NA,NA,NA,NA
"MAC_9",51,"Sens2","Sens4","Sens2",NA,NA,NA,NA
"MAC_9",52,"Sens1","Sens4",NA,NA,NA,NA,NA
"MAC_9",53,"Sens1","Sens4","Sens3",NA,NA,NA,NA
"MAC_9",54,"Sens2","Sens4",NA,NA,NA,NA,NA
"MAC_9",55,"Sens2","Sens8",NA,NA,NA,NA,NA
"MAC_9",56,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_9",57,"Sens4","Sens7",NA,NA,NA,NA,NA
